pmid,is_coi_pred,is_register_pred,is_fund_pred,is_open_code,is_open_data,Publication Year,Institution,Journal/Book,name,short_name
28107422,True,False,True,False,True,2017,Karolinska,PLoS One,"Department of Medicine, Solna",MedS
28109287,True,False,True,False,False,2017,Karolinska,Health Qual Life Outcomes,"Department of Neurobiology, Care Sciences and Society",NVS
28109284,True,False,True,False,False,2017,Karolinska,Malar J,"Department of Microbiology, Tumor and Cell Biology",MTC
28087550,True,False,True,False,False,2017,Karolinska,BMJ Open,"Department of Clinical Science, Intervention and Technology",CLINTEC
28098162,False,False,True,True,True,2017,Karolinska,Nat Commun,Department of Clinical Neuroscience,CNS
28098162,False,False,True,True,True,2017,Karolinska,Nat Commun,"Department of Neurobiology, Care Sciences and Society",NVS
28114325,True,False,True,False,False,2017,Karolinska,PLoS One,Department of Medical Epidemiology and Biostatistics,MEB
28122593,True,False,True,False,False,2017,Karolinska,BMC Public Health,Department of Global Public Health,GPH
28122008,True,False,True,False,False,2017,Karolinska,PLoS One,Department of Clinical Neuroscience,CNS
28122008,True,False,True,False,False,2017,Karolinska,PLoS One,Department of Molecular Medicine and Surgery,MMK
28167848,True,False,True,False,False,2017,Karolinska,Dis Markers,Department of Dental Medicine,DENTMED
28122613,True,True,True,False,False,2017,Karolinska,Syst Rev,Department of Dental Medicine,DENTMED
28122613,True,True,True,False,False,2017,Karolinska,Syst Rev,"Department of Neurobiology, Care Sciences and Society",NVS
28125634,True,False,True,False,False,2017,Karolinska,PLoS One,Department of Clinical Neuroscience,CNS
28125634,True,False,True,False,False,2017,Karolinska,PLoS One,"Department of Clinical Science and Education, Södersjukhuset",KI SÖS
28125634,True,False,True,False,False,2017,Karolinska,PLoS One,Department of Neuroscience,Neuro
28108650,True,False,True,False,False,2017,Karolinska,Physiol Rep,Department of Physiology and Pharmacology,FyFa
28128321,True,False,True,False,False,2017,Karolinska,Sci Rep,Department of Neuroscience,Neuro
28126022,True,True,True,False,False,2017,Karolinska,BMC Psychol,Department of Clinical Neuroscience,CNS
28125662,True,False,True,False,False,2017,Karolinska,PLoS One,"Department of Medicine, Solna",MedS
28125662,True,False,True,False,False,2017,Karolinska,PLoS One,"Department of Neurobiology, Care Sciences and Society",NVS
28125662,True,False,True,False,False,2017,Karolinska,PLoS One,Institute of Environmental Medicine,IMM
28129361,True,False,True,False,True,2017,Karolinska,PLoS One,"Department of Medicine, Solna",MedS
28129361,True,False,True,False,True,2017,Karolinska,PLoS One,Department of Physiology and Pharmacology,FyFa
28129361,True,False,True,False,True,2017,Karolinska,PLoS One,Department of Women's and Children's Health,KBH
28129751,True,True,True,False,False,2017,Karolinska,BMC Health Serv Res,Department of Global Public Health,GPH
28129751,True,True,True,False,False,2017,Karolinska,BMC Health Serv Res,"Department of Learning, Informatics, Management and Ethics",LIME
28129771,True,False,True,False,False,2017,Karolinska,Int J Equity Health,Department of Global Public Health,GPH
28129771,True,False,True,False,False,2017,Karolinska,Int J Equity Health,"Department of Learning, Informatics, Management and Ethics",LIME
28129771,True,False,True,False,False,2017,Karolinska,Int J Equity Health,"Department of Neurobiology, Care Sciences and Society",NVS
28099843,False,False,True,False,True,2017,Karolinska,Cell Rep,"Department of Clinical Sciences, Danderyd Hospital",KI DS
28099843,False,False,True,False,True,2017,Karolinska,Cell Rep,Department of Molecular Medicine and Surgery,MMK
28099843,False,False,True,False,True,2017,Karolinska,Cell Rep,Department of Physiology and Pharmacology,FyFa
28130207,True,False,True,False,False,2017,Karolinska,BMJ Open,"Department of Medicine, Solna",MedS
28132011,True,True,True,False,False,2017,Karolinska,BMJ Open,Department of Clinical Neuroscience,CNS
28132011,True,True,True,False,False,2017,Karolinska,BMJ Open,Department of Women's and Children's Health,KBH
28132012,True,False,True,False,False,2017,Karolinska,BMJ Open,"Department of Clinical Science, Intervention and Technology",CLINTEC
28132003,True,True,True,False,False,2017,Karolinska,BMJ Open,"Department of Clinical Sciences, Danderyd Hospital",KI DS
28135285,True,False,True,False,False,2017,Karolinska,PLoS One,"Department of Clinical Science, Intervention and Technology",CLINTEC
28135285,True,False,True,False,False,2017,Karolinska,PLoS One,"Department of Medicine, Solna",MedS
28135285,True,False,True,False,False,2017,Karolinska,PLoS One,"Department of Microbiology, Tumor and Cell Biology",MTC
28135285,True,False,True,False,False,2017,Karolinska,PLoS One,Department of Women's and Children's Health,KBH
28135325,True,False,True,False,False,2017,Karolinska,PLoS One,"Department of Medicine, Solna",MedS
28143611,True,False,True,False,False,2017,Karolinska,BMC Pregnancy Childbirth,"Department of Learning, Informatics, Management and Ethics",LIME
28143465,True,False,True,False,False,2017,Karolinska,BMC Public Health,Department of Global Public Health,GPH
28137261,True,False,True,False,False,2017,Karolinska,BMC Public Health,Department of Global Public Health,GPH
28143539,True,False,True,False,False,2017,Karolinska,BMC Health Serv Res,"Department of Learning, Informatics, Management and Ethics",LIME
28143594,True,False,True,False,False,2017,Karolinska,BMC Gastroenterol,"Department of Clinical Science and Education, Södersjukhuset",KI SÖS
28143594,True,False,True,False,False,2017,Karolinska,BMC Gastroenterol,Department of Medical Epidemiology and Biostatistics,MEB
28143594,True,False,True,False,False,2017,Karolinska,BMC Gastroenterol,"Department of Medicine, Solna",MedS
28143429,True,False,True,False,False,2017,Karolinska,BMC Pediatr,Department of Medical Epidemiology and Biostatistics,MEB
28143463,True,True,True,False,False,2017,Karolinska,BMC Neurol,"Department of Neurobiology, Care Sciences and Society",NVS
28143476,True,False,True,False,False,2017,Karolinska,BMC Med Educ,"Department of Medicine, Huddinge",MedH
28141674,True,False,True,False,False,2017,Karolinska,Epidemiology,Department of Global Public Health,GPH
28141674,True,False,True,False,False,2017,Karolinska,Epidemiology,Institute of Environmental Medicine,IMM
28121925,True,False,True,False,False,2017,Karolinska,Medicine (Baltimore),"Department of Medicine, Solna",MedS
28148290,True,False,True,False,True,2017,Karolinska,Arthritis Res Ther,"Department of Medicine, Solna",MedS
28148244,True,False,True,False,True,2017,Karolinska,BMC Microbiol,"Department of Microbiology, Tumor and Cell Biology",MTC
28148251,True,False,True,False,False,2017,Karolinska,BMC Health Serv Res,Department of Global Public Health,GPH
28121979,True,False,True,False,False,2017,Karolinska,Med Sci Monit,"Department of Clinical Science, Intervention and Technology",CLINTEC
28152009,True,False,True,False,False,2017,Karolinska,PLoS One,Department of Physiology and Pharmacology,FyFa
28151942,True,False,True,False,False,2017,Karolinska,PLoS One,"Department of Neurobiology, Care Sciences and Society",NVS
28103239,True,False,True,True,True,2017,Karolinska,PLoS Comput Biol,Department of Cell and Molecular Biology,CMB
28151950,True,False,True,False,False,2017,Karolinska,PLoS One,Department of Women's and Children's Health,KBH
28139693,True,False,True,False,True,2017,Karolinska,Nat Commun,"Department of Clinical Sciences, Danderyd Hospital",KI DS
28139693,True,False,True,False,True,2017,Karolinska,Nat Commun,Department of Medical Epidemiology and Biostatistics,MEB
28158314,True,False,True,False,False,2017,Karolinska,PLoS One,Department of Molecular Medicine and Surgery,MMK
28158314,True,False,True,False,False,2017,Karolinska,PLoS One,Department of Oncology-Pathology,OnkPat
28210078,True,False,False,False,False,2017,Karolinska,World J Gastroenterol,Department of Biosciences and Nutrition,BioNut
28210078,True,False,False,False,False,2017,Karolinska,World J Gastroenterol,"Department of Clinical Science, Intervention and Technology",CLINTEC
28210078,True,False,False,False,False,2017,Karolinska,World J Gastroenterol,Department of Physiology and Pharmacology,FyFa
28158971,True,False,True,False,True,2017,Karolinska,BMC Genomics,Department of Medical Biochemistry and Biophysics,MBB
28165010,True,False,True,False,True,2017,Karolinska,Sci Rep,Department of Laboratory Medicine,LABMED
28167817,True,False,True,False,False,2017,Karolinska,Sci Rep,Department of Medical Biochemistry and Biophysics,MBB
28167817,True,False,True,False,False,2017,Karolinska,Sci Rep,"Department of Neurobiology, Care Sciences and Society",NVS
28166765,True,True,True,False,False,2017,Karolinska,BMC Cancer,Department of Cell and Molecular Biology,CMB
28166765,True,True,True,False,False,2017,Karolinska,BMC Cancer,"Department of Learning, Informatics, Management and Ethics",LIME
28166765,True,True,True,False,False,2017,Karolinska,BMC Cancer,"Department of Neurobiology, Care Sciences and Society",NVS
28166765,True,True,True,False,False,2017,Karolinska,BMC Cancer,Department of Physiology and Pharmacology,FyFa
28104812,True,False,True,False,False,2017,Karolinska,J Exp Med,Department of Cell and Molecular Biology,CMB
28166745,True,False,True,False,False,2017,Karolinska,BMC Pregnancy Childbirth,Department of Global Public Health,GPH
28166745,True,False,True,False,False,2017,Karolinska,BMC Pregnancy Childbirth,"Department of Neurobiology, Care Sciences and Society",NVS
28098765,True,True,True,False,False,2017,Karolinska,Nutrients,Department of Biosciences and Nutrition,BioNut
28098765,True,True,True,False,False,2017,Karolinska,Nutrients,Department of Medical Epidemiology and Biostatistics,MEB
28098765,True,True,True,False,False,2017,Karolinska,Nutrients,Institute of Environmental Medicine,IMM
28170401,True,False,True,False,False,2017,Karolinska,PLoS One,Department of Clinical Neuroscience,CNS
28176831,True,True,True,False,False,2017,Karolinska,Sci Rep,"Department of Medicine, Huddinge",MedH
28176831,True,True,True,False,False,2017,Karolinska,Sci Rep,Department of Physiology and Pharmacology,FyFa
28176844,True,False,True,False,False,2017,Karolinska,Sci Rep,Department of Women's and Children's Health,KBH
28173834,True,False,True,False,False,2017,Karolinska,BMC Med,Department of Medical Epidemiology and Biostatistics,MEB
28173775,True,True,True,False,True,2017,Karolinska,BMC Neurol,"Department of Neurobiology, Care Sciences and Society",NVS
28173775,True,True,True,False,True,2017,Karolinska,BMC Neurol,Institute of Environmental Medicine,IMM
28178304,True,False,True,False,True,2017,Karolinska,PLoS One,"Department of Clinical Science and Education, Södersjukhuset",KI SÖS
28178304,True,False,True,False,True,2017,Karolinska,PLoS One,"Department of Clinical Sciences, Danderyd Hospital",KI DS
28178275,True,False,True,False,False,2017,Karolinska,PLoS One,Department of Medical Epidemiology and Biostatistics,MEB
28178738,True,False,True,False,True,2017,Karolinska,PLoS One,Department of Clinical Neuroscience,CNS
28246602,True,False,True,False,False,2017,Karolinska,Biomed Res Int,"Department of Medicine, Solna",MedS
28246602,True,False,True,False,False,2017,Karolinska,Biomed Res Int,Department of Women's and Children's Health,KBH
28140403,True,False,True,False,False,2017,Karolinska,Transl Psychiatry,Department of Medical Epidemiology and Biostatistics,MEB
28140403,True,False,True,False,False,2017,Karolinska,Transl Psychiatry,Department of Molecular Medicine and Surgery,MMK
28140403,True,False,True,False,False,2017,Karolinska,Transl Psychiatry,Department of Women's and Children's Health,KBH
28182624,True,False,True,False,False,2017,Karolinska,PLoS One,Department of Medical Epidemiology and Biostatistics,MEB
28186209,True,False,True,False,False,2017,Karolinska,Sci Rep,Department of Clinical Neuroscience,CNS
28183316,True,False,True,False,False,2017,Karolinska,BMC Med Educ,"Department of Clinical Science, Intervention and Technology",CLINTEC
28157104,True,False,True,False,False,2017,Karolinska,J Alzheimers Dis,"Department of Neurobiology, Care Sciences and Society",NVS
28187786,True,False,True,False,False,2017,Karolinska,BMC Nephrol,"Department of Clinical Science, Intervention and Technology",CLINTEC
28187786,True,False,True,False,False,2017,Karolinska,BMC Nephrol,Department of Medical Epidemiology and Biostatistics,MEB
28187786,True,False,True,False,False,2017,Karolinska,BMC Nephrol,Department of Molecular Medicine and Surgery,MMK
28246611,True,False,True,False,False,2017,Karolinska,Biomed Res Int,"Department of Medicine, Huddinge",MedH
28246611,True,False,True,False,False,2017,Karolinska,Biomed Res Int,"Department of Medicine, Solna",MedS
28165464,True,False,True,False,True,2017,Karolinska,Nat Commun,"Department of Medicine, Solna",MedS
28101805,True,False,True,False,False,2017,Karolinska,J Inherit Metab Dis,Department of Women's and Children's Health,KBH
28202713,True,True,True,False,False,2017,Karolinska,BMJ,Department of Laboratory Medicine,LABMED
28202056,True,True,True,False,False,2017,Karolinska,BMC Anesthesiol,"Department of Clinical Sciences, Danderyd Hospital",KI DS
28205536,True,False,True,False,True,2017,Karolinska,Sci Rep,"Department of Microbiology, Tumor and Cell Biology",MTC
28205624,True,False,True,False,False,2017,Karolinska,Sci Rep,Department of Clinical Neuroscience,CNS
28209190,True,False,True,False,False,2017,Karolinska,Alzheimers Res Ther,"Department of Neurobiology, Care Sciences and Society",NVS
28239649,True,False,True,False,True,2017,Karolinska,JCI Insight,"Department of Microbiology, Tumor and Cell Biology",MTC
28207816,True,False,True,False,False,2017,Karolinska,PLoS One,"Department of Clinical Science and Education, Södersjukhuset",KI SÖS
28207816,True,False,True,False,False,2017,Karolinska,PLoS One,"Department of Medicine, Huddinge",MedH
28207771,True,False,True,False,True,2017,Karolinska,PLoS One,Department of Cell and Molecular Biology,CMB
28209224,True,False,True,False,False,2017,Karolinska,J Am Coll Cardiol,"Department of Medicine, Huddinge",MedH
28209192,True,False,True,False,False,2017,Karolinska,BMC Health Serv Res,Department of Global Public Health,GPH
28209192,True,False,True,False,False,2017,Karolinska,BMC Health Serv Res,"Department of Learning, Informatics, Management and Ethics",LIME
28209122,True,True,True,False,False,2017,Karolinska,BMC Geriatr,"Department of Neurobiology, Care Sciences and Society",NVS
28212408,True,False,True,False,True,2017,Karolinska,PLoS One,"Department of Neurobiology, Care Sciences and Society",NVS
28195176,True,False,True,False,True,2017,Karolinska,Nat Commun,Department of Medical Biochemistry and Biophysics,MBB
28216640,True,False,True,False,False,2017,Karolinska,Sci Rep,Department of Molecular Medicine and Surgery,MMK
28216640,True,False,True,False,False,2017,Karolinska,Sci Rep,Department of Women's and Children's Health,KBH
28196948,True,False,True,False,False,2017,Karolinska,BMJ Open,"Department of Clinical Sciences, Danderyd Hospital",KI DS
28199847,False,False,True,False,False,2017,Karolinska,Cell Rep,"Department of Medicine, Huddinge",MedH
28220836,True,False,True,False,False,2017,Karolinska,Sci Rep,"Department of Neurobiology, Care Sciences and Society",NVS
28118323,True,True,True,False,False,2017,Karolinska,Br J Cancer,Department of Oncology-Pathology,OnkPat
28219363,True,False,True,False,False,2017,Karolinska,BMC Med Ethics,Department of Women's and Children's Health,KBH
28191884,True,False,True,True,True,2017,Karolinska,Nat Microbiol,Department of Biosciences and Nutrition,BioNut
28191884,True,False,True,True,True,2017,Karolinska,Nat Microbiol,"Department of Medicine, Solna",MedS
28222704,True,False,True,False,False,2017,Karolinska,BMC Pregnancy Childbirth,"Department of Medicine, Solna",MedS
28222704,True,False,True,False,False,2017,Karolinska,BMC Pregnancy Childbirth,Department of Women's and Children's Health,KBH
28228119,True,False,True,False,True,2017,Karolinska,BMC Med Genet,"Department of Clinical Science, Intervention and Technology",CLINTEC
28231283,True,False,True,False,True,2017,Karolinska,PLoS Genet,"Department of Microbiology, Tumor and Cell Biology",MTC
28233799,True,False,True,False,False,2017,Karolinska,Sci Rep,"Department of Medicine, Huddinge",MedH
28231806,True,False,True,False,False,2017,Karolinska,J Transl Med,Department of Medical Biochemistry and Biophysics,MBB
28233866,True,False,True,False,True,2017,Karolinska,Sci Rep,"Department of Microbiology, Tumor and Cell Biology",MTC
28235040,True,False,True,False,False,2017,Karolinska,PLoS One,"Department of Microbiology, Tumor and Cell Biology",MTC
28235006,True,False,True,False,True,2017,Karolinska,PLoS One,Department of Biosciences and Nutrition,BioNut
28235104,True,False,True,False,False,2017,Karolinska,PLoS One,Department of Molecular Medicine and Surgery,MMK
28240259,True,False,True,False,False,2017,Karolinska,Sci Rep,"Department of Neurobiology, Care Sciences and Society",NVS
28241756,True,False,True,False,False,2017,Karolinska,BMC Med Educ,"Department of Clinical Science and Education, Södersjukhuset",KI SÖS
28241756,True,False,True,False,False,2017,Karolinska,BMC Med Educ,"Department of Clinical Science, Intervention and Technology",CLINTEC
28241756,True,False,True,False,False,2017,Karolinska,BMC Med Educ,Department of Medical Epidemiology and Biostatistics,MEB
28167566,True,False,True,False,True,2017,Karolinska,Mol Syst Biol,Department of Medical Biochemistry and Biophysics,MBB
28243900,True,False,True,False,False,2017,Karolinska,J Headache Pain,Department of Dental Medicine,DENTMED
28293542,True,False,True,False,True,2017,Karolinska,Front Cell Infect Microbiol,"Department of Microbiology, Tumor and Cell Biology",MTC
28241785,True,True,True,False,False,2017,Karolinska,BMC Geriatr,"Department of Neurobiology, Care Sciences and Society",NVS
28093500,True,False,True,False,False,2017,Karolinska,EMBO J,Department of Medical Biochemistry and Biophysics,MBB
28213390,True,False,True,False,True,2017,Karolinska,Circ Cardiovasc Genet,"Department of Medicine, Solna",MedS
28249043,True,False,True,False,True,2017,Karolinska,PLoS One,"Department of Microbiology, Tumor and Cell Biology",MTC
28249045,True,False,True,False,True,2017,Karolinska,PLoS One,Institute of Environmental Medicine,IMM
28191872,True,False,True,False,True,2017,Karolinska,Elife,Department of Neuroscience,Neuro
28148765,True,False,True,False,True,2017,Karolinska,J R Soc Interface,Department of Global Public Health,GPH
28249601,True,False,True,False,False,2017,Karolinska,BMC Cancer,Department of Oncology-Pathology,OnkPat
28256604,True,False,True,False,False,2017,Karolinska,Sci Rep,Department of Molecular Medicine and Surgery,MMK
28256604,True,False,True,False,False,2017,Karolinska,Sci Rep,Department of Physiology and Pharmacology,FyFa
28256597,True,False,True,False,False,2017,Karolinska,Sci Rep,"Department of Clinical Science, Intervention and Technology",CLINTEC
28256597,True,False,True,False,False,2017,Karolinska,Sci Rep,Department of Molecular Medicine and Surgery,MMK
28253880,True,False,True,False,False,2017,Karolinska,BMC Med Educ,"Department of Clinical Science, Intervention and Technology",CLINTEC
28253880,True,False,True,False,False,2017,Karolinska,BMC Med Educ,Department of Medical Epidemiology and Biostatistics,MEB
28253880,True,False,True,False,False,2017,Karolinska,BMC Med Educ,Department of Oncology-Pathology,OnkPat
28253868,True,False,True,False,True,2017,Karolinska,Malar J,"Department of Microbiology, Tumor and Cell Biology",MTC
28257474,True,False,True,False,True,2017,Karolinska,PLoS One,Department of Laboratory Medicine,LABMED
28257459,True,False,True,False,True,2017,Karolinska,PLoS One,"Department of Clinical Science, Intervention and Technology",CLINTEC
28257498,True,False,True,False,True,2017,Karolinska,PLoS One,Institute of Environmental Medicine,IMM
28257491,True,False,True,False,False,2017,Karolinska,PLoS One,Department of Medical Epidemiology and Biostatistics,MEB
28214226,False,False,True,False,True,2017,Karolinska,Immunity,"Department of Medicine, Huddinge",MedH
28214226,False,False,True,False,True,2017,Karolinska,Immunity,"Department of Medicine, Solna",MedS
28264065,True,False,True,False,False,2017,Karolinska,PLoS One,"Department of Neurobiology, Care Sciences and Society",NVS
28264013,True,False,True,False,True,2017,Karolinska,PLoS One,Department of Medical Biochemistry and Biophysics,MBB
28155057,True,False,True,False,False,2017,Karolinska,Obes Surg,"Department of Clinical Sciences, Danderyd Hospital",KI DS
28155057,True,False,True,False,False,2017,Karolinska,Obes Surg,"Department of Medicine, Huddinge",MedH
28213512,True,False,True,False,False,2017,Karolinska,J Exp Med,Department of Clinical Neuroscience,CNS
28213512,True,False,True,False,False,2017,Karolinska,J Exp Med,Department of Laboratory Medicine,LABMED
28213512,True,False,True,False,False,2017,Karolinska,J Exp Med,"Department of Neurobiology, Care Sciences and Society",NVS
28266623,True,False,True,False,False,2017,Karolinska,Sci Rep,"Department of Microbiology, Tumor and Cell Biology",MTC
28272395,True,False,True,False,False,2017,Karolinska,Sci Rep,"Department of Clinical Science, Intervention and Technology",CLINTEC
28272395,True,False,True,False,False,2017,Karolinska,Sci Rep,"Department of Medicine, Solna",MedS
28270182,True,False,True,False,False,2017,Karolinska,Arthritis Res Ther,"Department of Medicine, Huddinge",MedH
28270182,True,False,True,False,False,2017,Karolinska,Arthritis Res Ther,Institute of Environmental Medicine,IMM
28270103,True,False,True,False,False,2017,Karolinska,BMC Gastroenterol,"Department of Clinical Science, Intervention and Technology",CLINTEC
28270103,True,False,True,False,False,2017,Karolinska,BMC Gastroenterol,Department of Medical Epidemiology and Biostatistics,MEB
28270103,True,False,True,False,False,2017,Karolinska,BMC Gastroenterol,Department of Molecular Medicine and Surgery,MMK
28270103,True,False,True,False,False,2017,Karolinska,BMC Gastroenterol,Institute of Environmental Medicine,IMM
28273142,True,False,True,False,False,2017,Karolinska,PLoS One,Department of Oncology-Pathology,OnkPat
28274239,True,False,True,False,True,2017,Karolinska,Environ Health,Institute of Environmental Medicine,IMM
28274268,True,True,True,False,False,2017,Karolinska,Trials,Department of Physiology and Pharmacology,FyFa
28274206,True,False,True,False,False,2017,Karolinska,BMC Gastroenterol,"Department of Clinical Science, Intervention and Technology",CLINTEC
28274206,True,False,True,False,False,2017,Karolinska,BMC Gastroenterol,"Department of Clinical Sciences, Danderyd Hospital",KI DS
28337428,True,False,True,False,True,2017,Karolinska,Front Cell Infect Microbiol,"Department of Microbiology, Tumor and Cell Biology",MTC
28276533,True,False,True,False,True,2017,Karolinska,Sci Rep,"Department of Medicine, Solna",MedS
28276533,True,False,True,False,True,2017,Karolinska,Sci Rep,"Department of Microbiology, Tumor and Cell Biology",MTC
28178186,True,False,True,False,False,2017,Karolinska,Int J Mol Sci,Institute of Environmental Medicine,IMM
28400952,True,False,True,False,False,2017,Karolinska,J Glob Health,Department of Global Public Health,GPH
28095396,True,False,True,False,False,2017,Karolinska,Br J Cancer,Department of Molecular Medicine and Surgery,MMK
28152549,True,False,True,False,False,2017,Karolinska,Br J Cancer,Department of Medical Epidemiology and Biostatistics,MEB
28278245,True,False,True,False,True,2017,Karolinska,PLoS One,Department of Clinical Neuroscience,CNS
28278213,True,False,True,False,True,2017,Karolinska,PLoS One,Department of Dental Medicine,DENTMED
28278299,True,False,True,False,True,2017,Karolinska,PLoS One,"Department of Medicine, Solna",MedS
28124194,True,False,False,False,False,2017,Karolinska,Int J Behav Med,Department of Clinical Neuroscience,CNS
28211615,True,False,True,False,False,2017,Karolinska,Cancer Med,Department of Oncology-Pathology,OnkPat
28237976,True,False,True,False,False,2017,Karolinska,Int J Med Educ,"Department of Learning, Informatics, Management and Ethics",LIME
28284208,True,False,True,False,False,2017,Karolinska,BMC Psychiatry,Department of Clinical Neuroscience,CNS
28284231,True,False,True,False,True,2017,Karolinska,Arthritis Res Ther,Institute of Environmental Medicine,IMM
28287184,True,False,True,False,False,2017,Karolinska,Sci Rep,"Department of Neurobiology, Care Sciences and Society",NVS
28287161,True,False,True,False,True,2017,Karolinska,Sci Rep,"Department of Microbiology, Tumor and Cell Biology",MTC
28287169,True,False,True,True,False,2017,Karolinska,Sci Rep,Department of Clinical Neuroscience,CNS
28288632,True,False,True,False,True,2017,Karolinska,Malar J,"Department of Microbiology, Tumor and Cell Biology",MTC
28288611,True,True,True,False,False,2017,Karolinska,BMC Musculoskelet Disord,Department of Clinical Neuroscience,CNS
28288611,True,True,True,False,False,2017,Karolinska,BMC Musculoskelet Disord,"Department of Clinical Sciences, Danderyd Hospital",KI DS
28288611,True,True,True,False,False,2017,Karolinska,BMC Musculoskelet Disord,Department of Dental Medicine,DENTMED
28288611,True,True,True,False,False,2017,Karolinska,BMC Musculoskelet Disord,Department of Physiology and Pharmacology,FyFa
28288627,True,False,True,False,False,2017,Karolinska,BMC Health Serv Res,"Department of Neurobiology, Care Sciences and Society",NVS
28288659,True,False,True,False,False,2017,Karolinska,Breast Cancer Res,Department of Medical Epidemiology and Biostatistics,MEB
28291786,True,False,True,False,False,2017,Karolinska,PLoS Med,Department of Clinical Neuroscience,CNS
28291786,True,False,True,False,False,2017,Karolinska,PLoS Med,"Department of Neurobiology, Care Sciences and Society",NVS
28270591,True,False,True,False,False,2017,Karolinska,Physiol Rep,Department of Physiology and Pharmacology,FyFa
28292317,True,False,True,False,False,2017,Karolinska,Trials,Department of Clinical Neuroscience,CNS
28292279,True,False,True,False,False,2017,Karolinska,BMC Psychiatry,Department of Clinical Neuroscience,CNS
